delivery_id,order_id,rider_id,delivery_status,delivery_time
8376,13250,7,In Transit,07:09:00
8377,16571,4,Delivered,18:24:00
8378,16639,28,Delivered,06:55:00
8379,17352,23,Delivered,05:05:00
8380,19173,32,Delivered,08:42:00
8381,17474,16,Delivered,10:40:00
8382,19602,10,Delivered,02:24:00
8383,18674,14,Delivered,11:06:00
8384,11240,34,Delivered,11:22:00
8385,12290,24,Delivered,18:48:00
8386,12741,18,Delivered,15:34:00
8387,14586,16,In Transit,22:25:00
8388,11230,25,Delivered,21:59:00
8389,16981,8,Delivered,11:27:00
8390,15179,24,In Transit,07:41:00
8391,14294,20,In Transit,01:19:00
8392,11059,30,Delivered,04:24:00
8393,16263,20,Delivered,13:46:00
8394,10282,18,In Transit,13:37:00
8395,10969,4,Delivered,17:57:00
8396,13954,6,Delivered,05:30:00
8397,11940,3,Delivered,22:48:00
8398,18465,18,Delivered,09:29:00
8399,11275,18,In Transit,18:54:00
8400,10620,23,Delivered,21:33:00
8401,18506,6,Failed,17:40:00
8402,11743,26,Delivered,19:44:00
8403,11391,21,Delivered,20:18:00
8404,12204,24,Delivered,03:42:00
8405,13569,15,Failed,21:03:00
8406,16117,27,Delivered,06:40:00
8407,19971,32,Delivered,15:17:00
8408,16053,12,Delivered,11:51:00
8409,13179,5,Delivered,06:38:00
8410,13193,7,Delivered,13:58:00
8411,16100,22,Delivered,21:24:00
8412,17030,27,In Transit,10:00:00
8413,10576,15,Delivered,19:27:00
8414,16657,26,Delivered,16:32:00
8415,17116,23,Delivered,22:14:00
8416,18803,13,Delivered,10:02:00
8417,16277,26,Delivered,05:28:00
8418,18985,3,In Transit,13:19:00
8419,15898,29,Delivered,23:09:00
8420,15725,2,In Transit,09:32:00
8421,10270,28,In Transit,06:07:00
8422,10630,23,Delivered,00:00:00
8423,13082,6,Delivered,19:35:00
8424,13467,11,Delivered,09:34:00
8425,16431,34,Delivered,21:39:00
8426,19312,17,Delivered,17:03:00
8427,17063,3,Delivered,15:31:00
8428,19728,34,Delivered,06:35:00
8429,15544,22,In Transit,10:22:00
8430,14357,29,Delivered,13:41:00
8431,12114,29,Delivered,12:09:00
8432,18220,5,Delivered,15:12:00
8433,13217,10,Delivered,01:41:00
8434,13815,10,Delivered,11:12:00
8435,18322,9,In Transit,04:56:00
8436,18590,21,Delivered,07:57:00
8437,12279,13,Delivered,08:41:00
8438,14600,10,Delivered,02:46:00
8439,10014,11,Delivered,09:37:00
8440,19226,4,Delivered,13:04:00
8441,11526,31,In Transit,03:05:00
8442,12366,34,Failed,00:35:00
8443,14649,33,Delivered,03:08:00
8444,10375,8,Delivered,23:01:00
8445,18522,32,Delivered,16:44:00
8446,16478,33,Delivered,18:36:00
8447,10526,8,Delivered,23:12:00
8448,16896,14,Delivered,08:05:00
8449,13592,34,Delivered,12:19:00
8450,17905,8,Delivered,08:21:00
8451,12959,7,Delivered,00:19:00
8452,10530,13,Delivered,01:42:00
8453,13715,21,Delivered,07:53:00
8454,14733,32,Delivered,02:21:00
8455,11395,11,Delivered,17:39:00
8456,15632,14,Failed,07:51:00
8457,16564,11,Delivered,18:54:00
8458,14704,2,In Transit,10:24:00
8459,11713,34,Delivered,21:17:00
8460,19756,17,Delivered,14:59:00
8461,10956,14,Delivered,04:06:00
8462,16676,25,Delivered,07:17:00
8463,13454,27,Delivered,18:07:00
8464,12072,8,Delivered,06:55:00
8465,19741,17,Delivered,06:32:00
8466,10159,5,Delivered,02:24:00
8467,17006,12,Delivered,05:37:00
8468,10353,18,Delivered,15:54:00
8469,16079,26,In Transit,14:48:00
8470,16237,31,In Transit,05:06:00
8471,12921,6,Delivered,13:05:00
8472,14645,15,Delivered,10:04:00
8473,10662,26,Delivered,14:36:00
8474,17058,12,Failed,22:53:00
8475,13666,14,Delivered,23:57:00
8476,17980,1,In Transit,12:09:00
8477,10307,17,Delivered,08:41:00
8478,14791,33,Failed,11:15:00
8479,12357,29,Delivered,23:10:00
8480,11928,31,Delivered,02:49:00
8481,19940,8,Delivered,09:45:00
8482,13428,30,Failed,11:25:00
8483,13639,13,Failed,12:10:00
8484,11267,16,Delivered,19:36:00
8485,11561,2,Delivered,19:29:00
8486,17180,18,Delivered,03:15:00
8487,14110,19,Delivered,01:44:00
8488,17868,13,In Transit,09:10:00
8489,14905,4,Delivered,09:28:00
8490,17295,19,Delivered,12:42:00
8491,10515,25,Delivered,19:56:00
8492,10895,31,Delivered,19:09:00
8493,10022,4,In Transit,23:50:00
8494,10900,7,Delivered,01:54:00
8495,10208,16,Delivered,19:14:00
8496,10459,5,Delivered,13:36:00
8497,12431,23,Delivered,10:28:00
8498,18443,32,Delivered,02:31:00
8499,13390,24,In Transit,20:12:00
8500,13912,25,Delivered,10:47:00
8501,15384,28,In Transit,02:07:00
8502,10553,19,Delivered,11:48:00
8503,13145,7,In Transit,09:36:00
8504,16918,17,Delivered,20:31:00
8505,12057,2,Delivered,05:59:00
8506,11926,16,Delivered,11:58:00
8507,10635,18,Failed,15:27:00
8508,16083,1,Delivered,18:36:00
8509,19271,3,Delivered,15:41:00
8510,19679,21,In Transit,06:13:00
8511,10106,30,Delivered,03:47:00
8512,13042,11,Delivered,19:32:00
8513,11710,22,Delivered,05:31:00
8514,10090,25,Delivered,23:46:00
8515,17015,3,Delivered,22:08:00
8516,13175,30,Delivered,10:01:00
8517,10918,24,Delivered,09:08:00
8518,17834,23,Delivered,09:57:00
8519,16733,8,Delivered,08:49:00
8520,11950,4,Delivered,00:15:00
8521,16369,31,Delivered,14:17:00
8522,10002,29,Delivered,17:10:00
8523,18033,13,In Transit,16:48:00
8524,16048,9,In Transit,08:56:00
8525,12721,21,In Transit,18:14:00
8526,19813,3,Delivered,08:10:00
8527,13118,25,In Transit,00:17:00
8528,19466,25,In Transit,16:40:00
8529,13763,12,Delivered,22:10:00
8530,10214,29,Delivered,12:09:00
8531,10779,11,Delivered,13:05:00
8532,13497,11,Delivered,01:57:00
8533,18818,26,In Transit,12:10:00
8534,12044,14,Delivered,11:20:00
8535,15421,16,Delivered,17:49:00
8536,16155,10,Delivered,15:53:00
8537,18358,31,Delivered,14:20:00
8538,18708,31,Delivered,05:19:00
8539,18466,10,Failed,07:34:00
8540,14168,26,Delivered,06:27:00
8541,13789,20,In Transit,20:47:00
8542,10584,9,Delivered,13:21:00
8543,19912,15,Delivered,02:51:00
8544,19987,9,Delivered,07:17:00
8545,10117,7,In Transit,12:32:00
8546,16645,26,Delivered,06:40:00
8547,19034,24,Delivered,19:44:00
8548,19952,12,Delivered,03:35:00
8549,18960,20,In Transit,07:19:00
8550,11764,14,Delivered,14:00:00
8551,11876,22,Delivered,10:01:00
8552,13225,16,Delivered,11:09:00
8553,10527,29,Delivered,17:21:00
8554,17726,32,In Transit,15:15:00
8555,12947,19,In Transit,21:52:00
8556,14474,32,Delivered,04:55:00
8557,15656,20,In Transit,00:28:00
8558,16060,20,Delivered,23:57:00
8559,10960,8,Delivered,19:00:00
8560,16343,13,In Transit,09:37:00
8561,13634,6,Delivered,20:57:00
8562,11051,16,Delivered,02:40:00
8563,13381,5,Delivered,22:51:00
8564,13677,34,Delivered,06:56:00
8565,15777,6,Delivered,23:44:00
8566,19046,33,Delivered,20:11:00
8567,16574,15,In Transit,05:51:00
8568,15180,15,Delivered,16:40:00
8569,11608,14,Delivered,10:57:00
8570,13611,5,Failed,05:23:00
8571,19759,26,Delivered,13:18:00
8572,16636,17,Delivered,01:00:00
8573,19998,16,Delivered,04:55:00
8574,10792,23,Delivered,00:11:00
8575,13057,13,Delivered,14:49:00
8576,11981,33,Delivered,16:23:00
8577,13599,29,In Transit,22:39:00
8578,10934,34,Failed,22:57:00
8579,17425,34,In Transit,23:49:00
8580,15627,27,Delivered,05:58:00
8581,11683,15,Delivered,13:19:00
8582,14180,9,In Transit,19:03:00
8583,16447,26,Delivered,22:20:00
8584,14117,3,Delivered,23:46:00
8585,10989,5,Delivered,19:56:00
8586,12897,20,Delivered,06:17:00
8587,13779,20,Delivered,11:27:00
8588,15659,5,Delivered,17:56:00
8589,13094,10,Delivered,12:07:00
8590,13156,16,Delivered,01:48:00
8591,11824,25,Delivered,18:04:00
8592,19623,25,In Transit,16:44:00
8593,11099,30,Failed,20:41:00
8594,12845,14,Delivered,00:52:00
8595,13343,22,Delivered,02:40:00
8596,10039,28,Delivered,02:35:00
8597,16541,30,Delivered,16:11:00
8598,19474,19,Delivered,15:03:00
8599,13357,20,Delivered,14:31:00
8600,17814,22,In Transit,01:58:00
8601,18221,15,Delivered,21:12:00
8602,19228,11,Delivered,10:30:00
8603,12429,34,Delivered,20:06:00
8604,15044,24,Delivered,22:50:00
8605,15347,6,Delivered,19:18:00
8606,14812,17,Delivered,02:43:00
8607,18477,28,Delivered,11:09:00
8608,10687,31,Delivered,22:17:00
8609,14800,9,Delivered,13:56:00
8610,17438,10,Delivered,04:14:00
8611,12354,21,Delivered,15:45:00
8612,16354,34,Delivered,02:07:00
8613,14570,31,Delivered,12:43:00
8614,18214,29,Delivered,17:00:00
8615,12753,11,Delivered,11:16:00
8616,18074,33,Delivered,11:15:00
8617,11041,1,Delivered,16:08:00
8618,17492,21,Delivered,08:34:00
8619,11266,23,Delivered,11:04:00
8620,19266,9,Delivered,11:36:00
8621,17060,1,Delivered,10:41:00
8622,10278,21,In Transit,04:07:00
8623,15085,22,In Transit,15:18:00
8624,12383,4,Delivered,01:03:00
8625,10572,1,In Transit,18:51:00
8626,11436,10,Delivered,04:14:00
8627,15353,15,Failed,06:03:00
8628,15446,29,Delivered,04:08:00
8629,11008,5,Delivered,07:20:00
8630,14544,29,Delivered,03:07:00
8631,18817,27,Delivered,04:44:00
8632,12065,25,Delivered,11:21:00
8633,11137,16,Delivered,20:24:00
8634,15344,16,Delivered,17:56:00
8635,10295,25,Delivered,22:06:00
8636,12404,1,In Transit,02:36:00
8637,13999,5,Delivered,08:11:00
8638,13742,20,Delivered,12:50:00
8639,19223,5,Delivered,22:34:00
8640,12720,29,Delivered,08:55:00
8641,19200,34,Delivered,07:55:00
8642,15151,18,Delivered,05:48:00
8643,12809,2,Failed,13:34:00
8644,10557,16,Delivered,14:03:00
8645,18926,29,Delivered,23:43:00
8646,14796,33,Delivered,07:23:00
8647,12470,16,Delivered,03:50:00
8648,13739,17,Delivered,23:13:00
8649,14287,4,Delivered,19:40:00
8650,12605,4,Delivered,00:02:00
8651,10363,25,Delivered,21:28:00
8652,16925,33,Delivered,07:56:00
8653,11705,14,Failed,21:13:00
8654,12140,24,Delivered,21:30:00
8655,13240,11,Delivered,10:52:00
8656,12384,25,Delivered,20:53:00
8657,17315,28,In Transit,22:26:00
8658,14312,7,Delivered,10:27:00
8659,11313,10,In Transit,02:28:00
8660,13931,31,Delivered,05:24:00
8661,16184,19,Delivered,10:59:00
8662,11592,18,Delivered,15:26:00
8663,19388,6,Delivered,00:32:00
8664,12163,28,Delivered,07:45:00
8665,12397,7,Delivered,18:45:00
8666,10318,12,Delivered,22:51:00
8667,15234,34,Delivered,18:49:00
8668,15069,25,Delivered,08:22:00
8669,14037,17,Delivered,17:41:00
8670,13021,33,Delivered,03:51:00
8671,18229,23,Delivered,22:22:00
8672,15296,9,Delivered,21:55:00
8673,13973,6,Delivered,07:42:00
8674,15371,2,Delivered,15:23:00
8675,14134,9,Delivered,01:22:00
8676,10975,3,Delivered,05:11:00
8677,17292,16,Failed,02:46:00
8678,10955,25,Delivered,06:24:00
8679,19307,24,Delivered,04:46:00
8680,15017,29,Delivered,07:42:00
8681,19731,26,Delivered,07:15:00
8682,17491,23,Delivered,17:26:00
8683,11641,4,Delivered,05:14:00
8684,11291,14,Delivered,09:43:00
8685,11381,7,Delivered,17:30:00
8686,11934,8,Delivered,20:57:00
8687,14676,19,Delivered,23:35:00
8688,10893,2,Delivered,03:54:00
8689,17288,1,Delivered,21:46:00
8690,14877,13,Delivered,13:33:00
8691,17907,24,Delivered,21:43:00
8692,18195,32,Delivered,20:51:00
8693,19380,30,Delivered,06:48:00
8694,12467,6,Delivered,17:18:00
8695,17658,33,Delivered,08:53:00
8696,11914,23,Delivered,20:34:00
8697,12737,10,Delivered,11:11:00
8698,10727,15,In Transit,02:02:00
8699,17215,23,Delivered,15:15:00
8700,18246,1,Delivered,09:37:00
8701,11797,8,Delivered,20:23:00
8702,13846,3,Delivered,01:42:00
8703,16403,14,Delivered,13:32:00
8704,10937,17,In Transit,23:38:00
8705,12266,34,Delivered,18:04:00
8706,10825,6,Delivered,04:20:00
8707,17275,5,Delivered,04:31:00
8708,11390,29,Delivered,01:30:00
8709,13565,18,In Transit,13:06:00
8710,15430,30,Delivered,03:00:00
8711,17828,15,Delivered,08:00:00
8712,15691,15,In Transit,05:46:00
8713,17879,16,Delivered,20:43:00
8714,11869,33,Delivered,01:03:00
8715,18203,10,In Transit,21:59:00
8716,17487,19,Delivered,03:39:00
8717,10807,3,Delivered,18:18:00
8718,14806,4,Delivered,11:46:00
8719,19153,11,Delivered,01:42:00
8720,17512,33,Delivered,23:31:00
8721,18057,28,Delivered,04:10:00
8722,14495,32,Delivered,07:30:00
8723,12633,16,Delivered,18:21:00
8724,18901,9,Delivered,13:11:00
8725,18624,11,Delivered,09:43:00
8726,17833,6,Delivered,20:23:00
8727,14389,27,Delivered,22:36:00
8728,10146,12,Delivered,12:02:00
8729,16468,22,Delivered,09:32:00
8730,12034,21,Delivered,14:33:00
8731,19128,33,Delivered,11:32:00
8732,11166,17,Delivered,05:08:00
8733,12051,29,Delivered,22:36:00
8734,13761,10,Delivered,04:44:00
8735,14436,18,In Transit,09:19:00
8736,13431,13,Delivered,20:37:00
8737,18191,27,Delivered,14:52:00
8738,18754,10,Delivered,16:22:00
8739,17070,32,Delivered,18:00:00
8740,14362,3,Delivered,16:03:00
8741,11772,22,In Transit,21:44:00
8742,13512,27,Delivered,00:23:00
8743,10272,3,In Transit,18:26:00
8744,18437,33,Delivered,13:38:00
8745,12033,2,In Transit,09:53:00
8746,19665,11,Delivered,14:15:00
8747,13811,10,Delivered,04:44:00
8748,14347,33,Delivered,23:13:00
8749,10546,7,Delivered,21:37:00
8750,13242,15,Delivered,23:18:00
8751,18503,26,Delivered,09:05:00
8752,19919,11,Delivered,04:09:00
8753,17565,27,In Transit,20:38:00
8754,10921,7,Delivered,18:57:00
8755,19119,1,In Transit,16:50:00
8756,16641,10,Delivered,12:48:00
8757,17695,21,Delivered,09:12:00
8758,18231,15,Delivered,13:47:00
8759,17127,30,Delivered,17:08:00
8760,14279,30,Delivered,20:33:00
8761,12984,8,Delivered,22:23:00
8762,10131,24,Delivered,01:25:00
8763,17981,19,Delivered,03:38:00
8764,12668,3,Delivered,06:23:00
8765,17139,15,In Transit,03:47:00
8766,13224,6,Delivered,17:36:00
8767,17694,18,Delivered,14:39:00
8768,15393,19,Failed,06:04:00
8769,10615,30,Delivered,14:15:00
8770,19903,13,Delivered,08:22:00
8771,11467,12,In Transit,00:53:00
8772,14498,34,Delivered,20:53:00
8773,13043,12,Delivered,06:40:00
8774,12420,24,Delivered,12:33:00
8775,15086,4,Delivered,01:30:00
8776,13295,14,Delivered,13:41:00
8777,16738,17,Failed,08:34:00
8778,11501,3,In Transit,21:28:00
8779,11522,23,In Transit,08:05:00
8780,19118,13,Delivered,21:45:00
8781,14233,9,Delivered,01:23:00
8782,17687,21,Delivered,16:06:00
8783,14431,8,In Transit,17:34:00
8784,10391,17,Delivered,07:09:00
8785,19859,16,Delivered,17:28:00
8786,17125,16,Delivered,10:31:00
8787,15914,28,Delivered,01:59:00
8788,18593,16,Delivered,10:55:00
8789,14807,14,Delivered,23:06:00
8790,18955,20,Delivered,01:44:00
8791,18239,34,In Transit,02:23:00
8792,18045,29,Delivered,20:59:00
8793,19783,3,Delivered,05:32:00
8794,13994,10,Delivered,12:47:00
8795,19552,20,Failed,19:16:00
8796,16610,2,Delivered,13:46:00
8797,15320,27,Delivered,11:27:00
8798,17120,32,Delivered,07:44:00
8799,12422,10,Delivered,17:40:00
8800,15605,17,Failed,08:35:00
8801,11751,33,In Transit,09:36:00
8802,19016,6,Delivered,08:16:00
8803,19719,18,Delivered,22:45:00
8804,10339,9,Delivered,00:09:00
8805,18408,8,Delivered,17:18:00
8806,11342,25,Delivered,20:03:00
8807,19545,31,Delivered,06:46:00
8808,17983,4,Delivered,22:34:00
8809,13641,20,In Transit,04:20:00
8810,10330,28,Delivered,09:16:00
8811,18829,1,Delivered,19:16:00
8812,13005,23,Delivered,07:08:00
8813,16961,13,Delivered,19:29:00
8814,14091,16,In Transit,19:57:00
8815,12323,26,Delivered,07:37:00
8816,16668,31,Delivered,11:57:00
8817,17010,1,Delivered,02:56:00
8818,14198,17,Delivered,14:12:00
8819,13550,16,In Transit,04:55:00
8820,18364,10,Delivered,10:36:00
8821,14204,31,In Transit,11:24:00
8822,19311,10,In Transit,20:47:00
8823,18937,34,In Transit,21:17:00
8824,16186,6,In Transit,01:49:00
8825,11640,28,Delivered,04:20:00
8826,10061,28,In Transit,09:49:00
8827,11241,13,Delivered,15:49:00
8828,15761,12,Delivered,03:56:00
8829,15137,2,Delivered,09:42:00
8830,12344,8,Delivered,23:31:00
8831,12121,9,Delivered,21:30:00
8832,11525,8,Delivered,09:26:00
8833,17618,3,Delivered,11:31:00
8834,10154,9,Delivered,14:56:00
8835,10482,13,Delivered,11:49:00
8836,16123,9,Delivered,23:12:00
8837,17675,31,Delivered,10:20:00
8838,17102,25,Delivered,03:28:00
8839,11763,8,Delivered,08:42:00
8840,17716,31,Delivered,13:23:00
8841,19082,31,Delivered,04:22:00
8842,17480,17,Delivered,14:45:00
8843,16213,19,Delivered,00:11:00
8844,14854,3,Delivered,17:13:00
8845,12712,30,Delivered,15:01:00
8846,16767,10,Failed,04:42:00
8847,14151,29,Delivered,20:21:00
8848,11334,18,In Transit,00:04:00
8849,18379,12,Delivered,02:43:00
8850,19390,23,Delivered,23:39:00
8851,19708,11,Failed,18:40:00
8852,19122,9,Delivered,12:40:00
8853,13851,24,Delivered,11:18:00
8854,18341,25,Delivered,14:25:00
8855,14125,25,Delivered,00:51:00
8856,18964,9,Delivered,16:54:00
8857,14789,12,Delivered,01:33:00
8858,12867,11,In Transit,21:11:00
8859,11387,28,In Transit,18:48:00
8860,15942,8,Delivered,14:56:00
8861,13068,10,Delivered,21:12:00
8862,19059,25,Delivered,04:31:00
8863,13630,9,Delivered,20:15:00
8864,19456,8,Delivered,17:38:00
8865,18950,3,Delivered,22:56:00
8866,13029,18,Delivered,14:45:00
8867,12970,17,In Transit,12:07:00
8868,18647,28,Delivered,08:29:00
8869,16137,15,Delivered,15:53:00
8870,18802,19,Delivered,15:03:00
8871,14264,22,Delivered,11:18:00
8872,10646,6,Delivered,03:48:00
8873,19654,7,Delivered,04:43:00
8874,12075,9,In Transit,13:58:00
8875,10342,20,Delivered,07:50:00
8876,18042,11,Delivered,14:20:00
8877,11623,2,In Transit,23:19:00
8878,17142,22,Delivered,14:19:00
8879,15797,5,In Transit,22:03:00
8880,17185,7,Delivered,17:09:00
8881,18233,6,Delivered,17:59:00
8882,15476,22,Delivered,15:26:00
8883,19253,10,Delivered,04:08:00
8884,10075,20,Delivered,19:40:00
8885,18634,28,Delivered,22:33:00
8886,19230,23,Delivered,19:21:00
8887,12052,1,In Transit,20:00:00
8888,12542,29,Delivered,08:51:00
8889,11302,9,Delivered,07:40:00
8890,15878,9,Delivered,18:25:00
8891,17369,22,Delivered,11:24:00
8892,11305,2,Delivered,21:13:00
8893,18429,16,Delivered,06:21:00
8894,19095,6,In Transit,04:12:00
8895,12600,13,Delivered,20:29:00
8896,12574,33,Delivered,08:58:00
8897,13187,19,Delivered,13:33:00
8898,12769,15,Delivered,15:05:00
8899,14832,33,Delivered,20:33:00
8900,14224,10,In Transit,23:11:00
8901,19650,1,Delivered,15:04:00
8902,12107,12,Delivered,00:56:00
8903,12680,29,Delivered,00:16:00
8904,11388,17,Failed,15:06:00
8905,18932,4,Delivered,16:32:00
8906,19660,29,Delivered,14:23:00
8907,17084,7,Delivered,20:31:00
8908,11280,13,Delivered,09:57:00
8909,10805,5,Delivered,06:01:00
8910,11556,6,Delivered,06:09:00
8911,19487,34,In Transit,23:24:00
8912,14567,7,Delivered,18:57:00
8913,19670,28,Delivered,15:57:00
8914,14842,10,Delivered,22:36:00
8915,13595,4,Delivered,11:27:00
8916,16036,3,Delivered,11:55:00
8917,16853,25,Delivered,20:48:00
8918,18706,23,Failed,09:51:00
8919,14178,27,Delivered,21:16:00
8920,11309,14,Delivered,20:50:00
8921,13453,32,In Transit,05:35:00
8922,13696,23,Delivered,11:24:00
8923,14243,3,Delivered,11:16:00
8924,12199,13,Delivered,17:44:00
8925,14426,34,Delivered,14:32:00
8926,16151,24,In Transit,17:39:00
8927,10944,1,Delivered,02:15:00
8928,10823,12,Delivered,19:28:00
8929,15006,8,In Transit,09:48:00
8930,16613,19,Delivered,22:57:00
8931,18357,9,Delivered,14:38:00
8932,15620,28,Delivered,06:50:00
8933,14548,14,Delivered,01:10:00
8934,12539,27,Delivered,02:34:00
8935,15208,18,Delivered,14:52:00
8936,19515,6,Delivered,01:30:00
8937,19010,33,Delivered,01:28:00
8938,13055,25,Delivered,11:37:00
8939,13676,13,Delivered,19:48:00
8940,17777,23,Delivered,06:38:00
8941,17219,33,Delivered,04:41:00
8942,16723,21,Delivered,15:12:00
8943,13301,34,Delivered,03:37:00
8944,13311,17,Delivered,09:37:00
8945,17222,10,Delivered,21:22:00
8946,18520,23,Delivered,08:43:00
8947,15955,2,Delivered,11:54:00
8948,10833,14,Delivered,15:36:00
8949,13463,2,In Transit,19:47:00
8950,17644,19,Delivered,03:40:00
8951,10055,16,Delivered,12:05:00
8952,13452,25,Delivered,20:24:00
8953,16306,1,Delivered,22:43:00
8954,11482,2,In Transit,19:04:00
8955,14874,27,In Transit,11:04:00
8956,18039,2,Delivered,20:20:00
8957,13336,30,Delivered,18:14:00
8958,16017,10,Delivered,23:44:00
8959,14927,19,Delivered,13:55:00
8960,15798,16,Delivered,05:09:00
8961,19832,13,Delivered,09:19:00
8962,15084,8,Delivered,08:31:00
8963,16646,31,Delivered,23:06:00
8964,15491,25,Delivered,00:53:00
8965,10769,21,Delivered,01:43:00
8966,12066,29,Delivered,15:22:00
8967,19501,6,Delivered,14:13:00
8968,17312,18,Delivered,06:29:00
8969,18478,27,Delivered,14:30:00
8970,14525,5,Delivered,02:03:00
8971,12718,7,Delivered,22:35:00
8972,12080,10,Delivered,11:02:00
8973,18915,10,Delivered,18:34:00
8974,10952,28,Delivered,07:24:00
8975,18059,10,Delivered,23:16:00
8976,12483,20,Delivered,13:57:00
8977,11760,13,Delivered,09:11:00
8978,14423,11,Delivered,03:25:00
8979,16705,19,Delivered,17:24:00
8980,15183,28,Delivered,16:31:00
8981,18534,4,Failed,06:52:00
8982,13702,19,Delivered,10:20:00
8983,14244,14,In Transit,22:26:00
8984,10689,31,Delivered,08:07:00
8985,13433,28,Delivered,09:54:00
8986,14945,19,Delivered,07:30:00
8987,10967,1,In Transit,13:03:00
8988,19485,23,Delivered,07:42:00
8989,12714,28,Delivered,22:07:00
8990,14758,4,Delivered,13:29:00
8991,19546,18,Delivered,18:58:00
8992,16321,25,In Transit,19:13:00
8993,15976,18,Delivered,12:41:00
8994,13573,6,Delivered,16:15:00
8995,15300,19,Delivered,18:20:00
8996,11991,12,In Transit,08:02:00
8997,11206,25,Delivered,14:45:00
8998,14972,1,Delivered,22:05:00
8999,16784,5,In Transit,16:57:00
9000,13601,1,Delivered,15:30:00
9001,16491,8,Delivered,21:48:00
9002,18610,18,Delivered,13:55:00
9003,19979,9,Delivered,20:46:00
9004,18071,5,Delivered,08:09:00
9005,18578,4,Delivered,13:08:00
9006,17974,29,Delivered,05:17:00
9007,11626,1,Delivered,20:35:00
9008,10537,30,In Transit,11:04:00
9009,18767,1,Delivered,20:50:00
9010,17971,3,Delivered,02:49:00
9011,14213,22,Delivered,00:21:00
9012,16457,8,Delivered,15:57:00
9013,13508,18,Delivered,19:04:00
